url,type
web75759505679.nut.cc,phishing
http://www.eroscarboni.com/index.php?option=com_phocagallery&view=categories&Itemid=6,defacement
waterstones.com/waterstonesweb/products/carlo+d27este/decision+in+normandy/4044788/,benign
youtube.com/watch?v=O5d14uGUes8,benign
http://www.chantier-naval-gatto.com/index.php?option=com_resource&controller=article&category_id=9&view=article&article=31&Itemid=10,defacement
http://distractify.com/post/related/id/55525cfd4a0c4b3930d5da5a/skip/10/limit/10/back/0,benign
canada.com/sports/2010wintergames/athletes/figure-skating/Joannie+Rochette/2469046/story.html,benign
garywill.com/wrestling/canada/rougeau.htm,benign
classicauctions.net/Default.aspx?tabid=263&auctionid=7&lotid=694,benign
http://arstechnica.com/science/2015/05/star-forming-clump-found-in-the-early-universe/?comments=1,benign
cheatmasters.com/cheats/28026/Football_Manager_Handheld_2009_cheats.html,benign
habsfeed.com/page/2/,benign
youtube.com/watch?v=jG-onb4Gwro,benign
dacsancaonguyen.vn,malware
myspace.com/francoismulder,benign
http://www.internationalfamilytransitions.com/index.php?view=article&id=10:resources&tmpl=component&print=1&layout=default&page=,defacement
en.wikipedia.org/wiki/Harold_and_Sylvia_Greenberg_Theatre,benign
http://olx.pl/i2/motoryzacja/czesci-samochodowe/osobowe/motoryzacja/czesci-samochodowe/osobowe,benign
jigsaw.com/scid2040296/marcus_klee.xhtml,benign
dstvincapetown.co.za,phishing
hardballtimes.com/main/article/five-questions-kansas-city-royals2/,benign
http://www.gemu-sedu.es/index.php/images/stories/gemusedu/images/gemusedu/gemu-sedu-organizadores.png,defacement
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2101500000&Area=tooth&FTOOTH=21&mdiv=1000900000-bt_5_023_02&ctype=B,benign
office.com.authentocate.argamode.id,phishing
http://bollucatml.k12.tr/index.php?option=com_content&view=article&id=127:seminer&catid=54:ueniversite-snavna-hazrlk&Itemid=2,defacement
http://www.lenek.no/index.php?option=com_content&view=article&id=6&Itemid=4,defacement
ncbi.nlm.nih.gov/pubmed?term=%22Ballantyne%20CM%22%5BAuthor%5D&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVAbstract,benign
update.paypal.account.actvty-updt-scre.com,phishing
jin.jcic.or.jp/en/travel/okinawa/miyakojima/,benign
homepages.rootsweb.ancestry.com/~jennings/manuscript/jmfult07.htm,benign
docstoc.com/docs/30970058/Conference-Schedule,benign
article.wn.com/view/2010/03/24/Quebec_says_Muslim_women_must_uncover_face_when_dealing_with_0/,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FInoAwxva2pEyzD9f+%E7%BE%8E%E5%92%B2%E7%B5%90%E8%A1%A3+%23ero+%23douga+%23agesage,benign
constructionscope.net/washington/ravensdale/141443-kent-valley-masonry.html,benign
http://anted.webobo.com/html.php?id_menu=1694759,phishing
hockeydraftcentral.com/1981/81197.html,benign
en.wikipedia.org/wiki/Nortel,benign
http://www.lovas.cz/en.feed?type=atom,defacement
http://www.oficynafoka.com/component/virtuemart/index.html?page=shop.browse&category_id=29,defacement
club-aimeeaddison.com/biography/,benign
http://interpark.com/display/collectlist.do?_method=bestBook&sc.shopNo=0000400000&sc.dispNo=028&bookblockname=bestbook&booklinkname=book_more,benign
src-dropbox.absolutebeautyclinicgh.com,phishing
mymatchpics.com,phishing
last.fm/music/Marilyn+Manson/The+Golden+Age+of+Grotesque,benign
hoovers.com/company/Bernstein-Rein/rrkyhti-1.html,benign
whosdatedwho.com/tpx_622042/deliver-us-from-eva/,benign
canada.storage-mart.com/quebec/montreal/pascal-gagnon,benign
yellowcocktailmusic.wordpress.com/2011/08/21/gregory-charles-musicman/,benign
indiatarget.com/celebrities/celebrities.shtml,benign
mainlesson.com/display.php?author=hodges&book=saints&story=_contents,benign
twincities.com/sports/ci_19074243?source=rss,benign
absoluteastronomy.com/topics/2007_Minnesota_Vikings_season,benign
lightworksoptics.com/,benign
jantrojan.cz/,benign
drobox.japahall.com.br,phishing
daviscup.com/en/results/world-group.aspx?yr=2011,benign
mesquitenv.com/,benign
moviefanfare.com/staff-notes/before-the-rainbow-the-wizard-of-oz-in-film-prior-to-1939/,benign
http://siepp.com/index.php?option=com_sobi2&catid=55&Itemid=56,defacement
earthliest-decorati.000webhostapp.com,phishing
drfusion.blogspot.com/2009/07/pat-martino-trio-live-at-at-paradox.html,benign
http://www.vittorioguzzo.it/contatti-del-girasole.html,defacement
linkedin.com/pub/bill-warrellow/b/636/860,benign
nndb.com/people/417/000130027/,benign
bettercaring.com/elderly/glasgow-and-inverclyde/argyll-and-bute/argyll-and-bute-care-homes.aspx,benign
under.nut.cc,phishing
aidan.co.uk/photo9195.htm,benign
familytreedna.com/public/CrowDNA/default.aspx?section=results,benign
askbiography.com/bio/New_Zealand_national_football_team.html,benign
http://www.rathgaelgym.org/news/acro-and-tumbling-news,defacement
http://hsv-deswalm.nl/index.php?option=com_jcalpro&Itemid=87&extmode=day&date=2013-01-09&lang=nl,defacement
books.google.com/books/about/Armour_and_his_times.html?id=tMQrtnJbke0C,benign
budget.finances.gouv.qc.ca/Budget/2008-2009/index_en.asp,benign
chacha.com/question/what-is-a-spectra-line,benign
jointventure.com/,benign
youtube.com/watch?v=QfXx7sAmdHw,benign
icehockey.wikia.com/wiki/1980_NHL_Entry_Draft,benign
watsonsonline.com/,benign
nyu.edu/classes/finearts/nyc/cityhall/tweed.html,benign
airnav.com/airport/MO8,benign
profilecanada.com/companydetail.cfm?company=2575879_Residence_Ignace_Bourget_Montral_QC,benign
torontoist.com/2011/11/the-battles-at-st-james/,benign
cousinconnect.com/p/a/0/s/DAIGNEAULT,benign
http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
wunderground.com/US/CA/Yuba_City.html?bannertypeclick=infobox&MR=1,benign
uk.answers.yahoo.com/question/index?qid=20100109134910AAtXDtP,benign
pipl.com/directory/name/Braley/Herbert,benign
nethelper.com/article/Dancehall,benign
http://www.rockabilly.it/gruppi/43-donkeyshot.html,defacement
megadeth.com/whois/bio/shawn.html,benign
cartasi-info.it,phishing
theatermania.com/content/news.cfm?int_news_id=3876,benign
http://lovettz.com/mermaid-wall-decor-bauty-design/mermaid-wall-decor-old-design/,malware
http://arstechnica.com/staff/2015/05/ken-fishers-travelogue-the-second-party-time-with-ars-technica-uk/,benign
accountslogs.com,phishing
howmanyofme.com/people/Tim_Fywell/,benign
http://www.zaehringer.org/index.php?option=com_content&view=article&id=38&Itemid=72,defacement
http://www.sementimenzo.it/prodotti/frumento-duro-orizzonte/18.html,defacement
ourhistory.canadiens.com/player/Patrice-Brisebois,benign
fusetronsound.com/index.php?selection=F,benign
http://torcache.net/torrent/0EBF9AA91701624F206A945345C7992B34C04BE5.torrent?title=[kickass.to]mad.men.s07e04.hdtv.x264.2hd.eztv,benign
kingof8e.beget.tech,phishing
footballcardgallery.com/team/Detroit+Lions/,benign
http://www.fondazioneunivaq.it/chi-siamo/storia?tmpl=component&print=1&page=,defacement
en.wikipedia.org/wiki/William_Metzger,benign
ohlalamag.com/en/andy_roddick/,benign
fanbase.com/Jacksonville-Jaguars,benign
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E7%BA%BF%E6%8F%8F%E4%BD%9C%E5%93%81%E6%AC%A3%E8%B5%8F/,malware
http://centrobalmar.org/index.php?option=com_content&view=article&id=64&Itemid=91,defacement
http://www.pomorskie-lzs.pl/index.php?option=com_fwgallery&view=image&id=287:4&Itemid=7,defacement
reagan.utexas.edu/archives/reference/7.17.80.html,benign
servat.unibe.ch/icl/be00000_.html,benign
invaluable.com/auction-lot/wine-chateau-capet-vintage-1976-c.b.-1-chatea-1-c-eyt4jc71da,benign
members.multimania.co.uk/plumblossom/namelist.htm,benign
duckduckgo.com/1/c/Japanese_mathematicians,benign
http://www.rigsolutions.nl/index.php/nl/component/sobi2/index.html?sobi2Task=sobi2Details&catid=3&sobi2Id=77,defacement
forums.syfy.com/index.php?showtopic=2270873&st=40,benign
flaggedrevs.labs.wikimedia.org/wiki/Don_Dunstan,benign
http://www.protect-effect.nl/index.html,defacement
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=14&Itemid=19&lang=en,defacement
http://www.malsaker.nu/malsakersframtid/styrelse,defacement
sheetmusicplus.com/title/Aquarius/16666700,benign
http://hubpages.com/topics/education-and-science/school-and-classroom-etiquette-and-social-skills/6878,benign
http://www.decalt.com.au/index.php?option=com_content&view=article&id=7&Itemid=7,defacement
usedautopartdepot.com/CHEVROLET/CAVALIER.php,benign
apple.it-secure1.store.apple.apple-idacount-italia.terapt.com,phishing
venczer.com,phishing
fandango.com/movie-trailer/paranorman-trailer/150011/2163037425,benign
blog.fagstein.com/2011/09/02/ckac-sports-ends/,benign
city-data.com/city/Long-Branch-New-Jersey.html,benign
nj.com/jets/index.ssf/2011/09/jets_gameday_oakland_raiders_h.html,benign
http://www.nerooo.com/index.php.1,defacement
poptower.com/mort-madagascar-penguins.htm,benign
facebook.com/colin.h.moran,benign
westernmakesadifference.ca/priorities/schulich.html,benign
http://www.rigsolutions.nl/index.php/fr/produits/montages-prets-a-lemploi,defacement
ysl.com/en_US/shop-products/Women/Handbags/Chyc/ysl-chyc-medium-shoulder-bag-in-natural-leopard-printed-calfskin_804530935.html,benign
uk.linkedin.com/pub/sandra-neilson-moore/11/545/986,benign
trac.tiddlywiki.org/wiki/Translations,benign
movies.about.com/library/weekly/aawhaleriderclips.htm,benign
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=19:woodmarine-okoume-contreplaque-marine-tout-okoume&catid=4&Itemid=20,defacement
http://www.verrijzenisgemeenschap.nl/index.php?option=com_content&view=article&id=52&Itemid=79,defacement
spoke.com/info/pAdIkYf/BobLemieux,benign
freebase.com/view/en/osaka_station,benign
reachingcharlie.blogspot.com/,benign
facebook.com/pages/Kansas-City-Zoological-Park/108071955888470,benign
legacy.com/NS/Obituary.aspx?pid=150603469,benign
amazon.com/b?ie=UTF8&node=2901953011,benign
ranker.com/list/top-40-mainstream-stations-and-networks/reference,benign
http://southhillsplumbing.com/product-selection/product-lines,defacement
1149productions.com/,benign
eduplace.com/kids/mw/,benign
cityplug.be/en/Charleroi/MNWS5EI6_Wellness_Yves-Rocher-Ville-2.html,benign
youtubethesis.blogspot.com/,benign
dmoz.org/Arts/Movies/,benign
http://pcavto.ru/kak-eto-rabotaet/carpc.html,defacement
liveyourdreamalaska.com/,benign
http://9779.info/%E5%85%B3%E4%BA%8E%E8%88%9E%E8%B9%88%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
mentorinstituteoftechnologies.com,phishing
http://www.simmeurope.com/index.php?option=com_mailto&tmpl=component&link=c2bd87b6800fdf9dbeb7ca56ff6c426ebb91c9a4,defacement
daylife.com/topic/South_Africa_national_football_team,benign
en.wikipedia.org/wiki/Jin-Soo_Kwon,benign
metalsucks.net/2011/10/10/review-warbringers-worlds-torn-asunder/,benign
http://www.prosuzdal.ru/index.php/suzdal.html,defacement
london.gov.uk/,benign
aep.com/,benign
9rank.com/scandella.it,benign
flyaow.com/flight/VanguardAirlines[NJ]_tickets_reservations_schedules.htm,benign
ussskagit.org/viewgb2002.html,benign
http://www.abesprev.com.br/templatenew1/index.php/notcias-menuprincipal-13/56-destaque.html,defacement
forums.wiaderko.com/archiwum-forum/253372-%5Blangtitle%3Dfr%5Daudi-r8-gt-screensaver-un-super-fond-cran%5B-langtitle%5D.html,benign
amazon.com/Come-and-See/dp/B002O6G9BM,benign
en.wikipedia.org/wiki/Bob_McClure,benign
gallery.mobile9.com/f/1344263/,benign
tripadvisor.com/Hotel_Review-g44535-d587534-Reviews-Hilton_President_Kansas_City-Kansas_City_Missouri.html,benign
http://chinesevie.com/index.php?option=com_content&view=article&id=118&Itemid=18&lang=en,malware
nytimes.com/keyword/satchel-paige,benign
http://neues-atelierhaus-panzerhalle.de/kuenstler/katrin-von-lehmann/129-katrin-von-lehmann-arbeiten.html,defacement
penguinpoop.com/2009/the-steigy-errey-drinking-game/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.id8-eu.co.uk/identify-customer=kywBlEv70hLsCfqcF5SRxUaWWDLD6ob4XTJ2xqhycnAX9kiMlQpGJ96lzjZYeoX4Qh3UiiDRiFK21jVroSZADhkZXyTg29HIMF78/,phishing
docstoc.com/docs/6140769/Mexican_American,benign
http://yxol.net/ShowComment.aspx?id=1,defacement
mlssoccer.com/videos?id=21318,benign
http://www.mueblesjoval.cl/x.txt,defacement
saaddxczshop.es,phishing
kat.ph/grimskunk-discographie-osiris666-sdbx-freeleech-highspeed-www-quebec-team-net-t2612017.html,benign
qualityautographs.com/app/items_2006.php?cmd=item&id=6516,benign
cuisine-france.com/,benign
en.wikipedia.org/wiki/William_Bliss_Baker,benign
musictonic.com/music/Unwritten+Law+++&quot;The+Celebration+Song&quot;+/A2aagRQv4zc/Unwritten+Law+-+The+Celebration+Song,benign
rootsweb.ancestry.com/~pahsc/1972.html,benign
en.wikipedia.org/wiki/Mount_Vicious,benign
http://www.kospel.pl/pl/produkty/elektryczne-kotly-co/65-akcesoria.html,defacement
classmates.com/directory/school/Ahuntsic%20Elementary%20School?org=17960401,benign
hockeydb.com/vb/archive/index.php/t-8432.html,benign
en.wikipedia.org/wiki/Liberty_Wireless,benign
http://brastampas.com.br/index.php?option=com_content&view=article&id=93&Itemid=89&lang=pt,defacement
coldkenya.com/,benign
http://notiamazonia.com/index.php?option=com_content&view=article&id=1740:periodo-de-impugnaciones-para-aspirantes-a-jueces-vence-el-mercoles&catid=1:latest-news&Itemid=18,defacement
maplandia.com/south-africa/mpumalanga/witbank/witbank/,benign
myspace.com/columbusshortmusic,benign
allstarpics.net/pic-gallery/erin-moran-pics.htm,benign
http://www.jnpiraq.net/arabic/index.php?option=com_content&view=category&id=7&Itemid=12,defacement
thisismoray.com/elgin-in-moray-c162.html,benign
veromi.com/Mark-Camacho.aspx,benign
astateredwolves.com/ViewArticle.dbml?DB_OEM_ID=7200&ATCLID=205336062,benign
huu.unimelb.edu.au/bibliography/bibliographyM-Q.html,benign
halo.wikia.com/wiki/Franklin_Mendez,benign
http://www.ant-u.com/index.php?option=com_contact&view=contact&id=1:2010-06-03-14-05-57&catid=12:contacts&Itemid=18,defacement
flickr.com/photos/haglundc/3946685535/,benign
highway401-hespeler-halton.ca/,benign
ticketwood.com/other-events/Steve-Sweeney-and-John-Turcott-Tickets/index.php,benign
http://pastehtml.com/view/b9xa6cojm.html,phishing
http://cignetfund.com/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL2NpZ25ldGZ1bmQuY29tL2luZGV4LnBocC9jaWduZXRwcml2YXRlLWNsaWVudHM=,defacement
de.goldenmap.com/Asquith_Dairies,benign
http://www.chikara.be/index.php?option=com_content&view=article&id=3:newsflash-2&catid=1:latest-news&Itemid=50,defacement
articles.sfgate.com/2008-12-18/entertainment/17132150_1_julia-morgan-black-dahlia-open-space,benign
wn.com/Norfolk_State_University_Marching_Band,benign
http://159.253.22.230/~service/cgi-bin/www.Accounts-paypal.com.php,phishing
thiiiioo.cf,phishing
fmqb.com/article.asp?id=2091368&spid=1314,benign
in.linkedin.com/directory/people/ca/B40.html,benign
chortle.co.uk/comics/h/366/harry_hill,benign
wildcard.wfbank.xyz,phishing
pipl.com/directory/name/Dalton/Constance,benign
genforum.genealogy.com/westcott/all.html,benign
kidmoney.about.com/b/2008/06/11/9-jobs-for-kids.htm,benign
lyricsmania.com/malajube_lyrics.html,benign
http://www.kindergarten-mainbernheim.de/index.php?option=com_content&view=article&id=88&Itemid=54,defacement
finance.boston.com/boston/quote?Symbol=61%3A2085551,benign
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fl6APJhoKhWlFFL3K+%E3%83%AC%E3%83%BC%E3%82%B9%E3%82%AF%E3%82%A3%E3%83%BC%E3%83%B3%E3%81%AE%E8%82%A1%E9%96%93%E3%82%92%E7%8B%99%E3%81%86+%23ero+%23douga+%23agesage,benign
montblancguides.com/,benign
allyoucanread.com/missouri-college-newspapers/,benign
en.wikipedia.org/wiki/JExamples,benign
infoboxy.com/new-york-state-child-visitation-laws-1671/,benign
shepardlawfirm.com/USS-Cook--4-1018.html,benign
http://searchengineland.com/measuring-success-local-seo-program-5-easy-steps-218017,benign
http://www.shekinahphotography.co.za/index.php?option=com_rsgallery2&page=slideshow&gid=10&Itemid=5,defacement
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=122233&order=m&string=%7Bstring%7D,benign
music.yahoo.com/bloodstone/tracks/,benign
mysticgames.com/famouspeople/MikeBossy.htm,benign
profilecanada.com/companydetail.cfm?company=818692_Garage_D_Chagnon_Enr_Verchres_QC,benign
quotes.lucywho.com/brandon-lee-quotes-t41949.html,benign
policequiz.com/states/NJ.shtml,benign
en.wikipedia.org/wiki/Reggie_Walton_(baseball),benign
ibabuzz.com/politics/2010/12/14/mary-hayashi-nfl-push-sports-safety-bill/,benign
http://projetointegrar.com.br/component/tag/estudo.html,defacement
en.wikipedia.org/wiki/Allrovi,benign
laborsolidarity.info/index-15.html,benign
http://www.haibore.com/shuyehua/UploadFiles_6338/201306/2013062214074085.jpg,malware
lambiek.net/artists/b/briones_philippe.htm,benign
denverpioneers.com/ViewArticle.dbml?DB_OEM_ID=18600&ATCLID=1256814,benign
med.nyu.edu/people/kra1.html,benign
cambodiantvguide.com/videos/Dorothy-Abbott.html,benign
caat.jhsph.edu/,benign
jiskha.com/search/index.cgi?query=When%20do%20action%20and%20reaction%20forces%20within%20a%20system%20not%20cancel%20each%20other%3F,benign
historynet.com/midway-islands-undaunted-defenders-may-96-world-war-ii-feature.htm,benign
nyu.edu/classes/finearts/nyc/park/seagram.html,benign
jasonyounglive.com/,benign
amazon.co.uk/Out-Our-Minds-Learning-Creative/dp/1841121258,benign
bgmysteries.com/,benign
sfgate.com/neighborhoods/sf/goldengatepark/,benign
looktothepast.com/stclairbios3.html,benign
emptythebench.com/2010/05/11/rajon-rondo-2010-nba-playoffs/,benign
pp-kundensicherheit.com,phishing
espn.go.com/blog/collegebasketballnation/post/_/id/16113/jamie-dixons-alternative-recruiting-plan,benign
photobucket.com/images/foxboro%20hot%20tubs/,benign
http://shantasells.com/for-buyers,defacement
http://asociacionkaribu.org/index.php/karibu/quienes-somos/243-inecesita-trabajadores,defacement
abhinavsonkar.com/2008/06/03/guitar-chords-kabhi-kabhi-aditi-zindagi-jaane-tu-ya-jaane-na/,benign
pipl.com/directory/name/roderbourg,benign
http://us.battle.net.login.en.ttweb.asia/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,phishing
http://pajoohanco.com/index.php?option=com_weblinks&view=weblink&id=110:1389-06-28-12-25-57&catid=56:1389-06-28-11-53-40&Itemid=48,defacement
lyricsondemand.com/u/unwrittenlawlyrics/,benign
flymsc.org/AG/CLUB/IFRAMES/BDAG.htm,benign
windsor.gocanadahotels.com/,benign
http://variety.com/2014/digital/news/sony-looking-into-possible-north-korea-link-to-hack-attack-1201366822/,benign
reference.com/browse/w+herndon,benign
sffworld.com/forums/archive/index.php/t-6705.html,benign
last.fm/music/Beats+Antique,benign
http://espn.go.com/nba/playoffs/2015/story/_/page/playoffindex/second-round-coverage,benign
